iShares Core S&P 500 ETF
Fund Holdings as of,"Sep 16, 2026"
Inception Date,"May 15, 2000"
Shares Outstanding,"1,082,250,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ATO","ATMOS ENERGY","Utilities","Equity","343,734,834.24","0.04","343,734,834.24","2,122,344.00","161.96","United States","NYSE","USD","1.00","USD","-"
"AWK","AMERICAN WATER WORKS","Utilities","Equity","342,018,818.40","0.04","342,018,818.40","2,482,715.00","137.76","United States","NYSE","USD","1.00","USD","-"
"VICI","VICI PPTYS INC","Real Estate","Equity","340,848,593.69","0.04","340,848,593.69","13,895,173.00","24.53","United States","NYSE","USD","1.00","USD","-"
"LH","LABCORP HOLDINGS","Health Care","Equity","338,379,232.89","0.04","338,379,232.89","1,042,739.00","324.51","United States","NYSE","USD","1.00","USD","-"
"OTIS","OTIS WORLDWIDE","Industrials","Equity","337,860,639.50","0.04","337,860,639.50","4,878,854.00","69.25","United States","NYSE","USD","1.00","USD","-"
"CINF","CINCINNATI FINANCIAL","Financials","Equity","335,878,120.65","0.04","335,878,120.65","1,966,845.00","170.77","United States","NASDAQ","USD","1.00","USD","-"
"FISV","FISERV INC","Financials","Equity","335,282,274.60","0.04","335,282,274.60","6,780,228.00","49.45","United States","NASDAQ","USD","1.00","USD","-"
"CPAY","CORPAY","Financials","Equity","334,313,322.09","0.04","334,313,322.09","831,067.00","402.27","United States","NYSE","USD","1.00","USD","-"
"ARES","ARES MANAGEMENT CLASS A","Financials","Equity","333,082,778.10","0.04","333,082,778.10","2,681,610.00","124.21","United States","NYSE","USD","1.00","USD","-"
"ON","ON SEMICONDUCTOR CORP","Information Technology","Equity","331,870,464.00","0.04","331,870,464.00","4,983,040.00","66.60","United States","NASDAQ","USD","1.00","USD","-"
"WSM","WILLIAMS SONOMA INC","Consumer Discretionary","Equity","326,626,416.60","0.04","326,626,416.60","1,496,913.00","218.20","United States","NYSE","USD","1.00","USD","-"
"WST","WEST PHARMACEUTICAL SERVICES","Health Care","Equity","325,175,482.50","0.04","325,175,482.50","898,250.00","362.01","United States","NYSE","USD","1.00","USD","-"
"ES","EVERSOURCE ENERGY","Utilities","Equity","324,472,725.72","0.04","324,472,725.72","4,781,502.00","67.86","United States","NYSE","USD","1.00","USD","-"
"XYL","XYLEM INC","Industrials","Equity","324,186,674.12","0.04","324,186,674.12","3,022,156.00","107.27","United States","NYSE","USD","1.00","USD","-"
"IR","INGERSOLL RAND INC","Industrials","Equity","323,476,748.00","0.04","323,476,748.00","4,527,950.00","71.44","United States","NYSE","USD","1.00","USD","-"
"DOV","DOVER CORP","Industrials","Equity","322,488,142.24","0.04","322,488,142.24","1,712,084.00","188.36","United States","NYSE","USD","1.00","USD","-"
"HSY","HERSHEY FOODS","Consumer Staples","Equity","321,879,885.87","0.04","321,879,885.87","1,884,653.00","170.79","United States","NYSE","USD","1.00","USD","-"
"SYF","SYNCHRONY FINANCIAL","Financials","Equity","320,233,904.64","0.04","320,233,904.64","4,276,628.00","74.88","United States","NYSE","USD","1.00","USD","-"
"PPL","PPL CORP","Utilities","Equity","319,595,248.96","0.04","319,595,248.96","9,565,856.00","33.41","United States","NYSE","USD","1.00","USD","-"
"CNP","CENTERPOINT ENERGY","Utilities","Equity","318,808,970.07","0.04","318,808,970.07","8,317,479.00","38.33","United States","NYSE","USD","1.00","USD","-"
"EXPD","EXPEDITORS INTERNATIONAL OF WASHIN","Industrials","Equity","314,368,037.84","0.04","314,368,037.84","1,662,971.00","189.04","United States","NYSE","USD","1.00","USD","-"
"VRSN","VERISIGN","Information Technology","Equity","310,842,806.94","0.04","310,842,806.94","1,041,489.00","298.46","United States","NASDAQ","USD","1.00","USD","-"
"RF","REGIONS FINANCIAL","Financials","Equity","308,902,603.23","0.04","308,902,603.23","10,850,109.00","28.47","United States","NYSE","USD","1.00","USD","-"
"Q","QNITY ELECTRONICS","Information Technology","Equity","305,736,760.06","0.04","305,736,760.06","2,661,821.00","114.86","United States","NYSE","USD","1.00","USD","-"
"FFIV","F5","Information Technology","Equity","303,897,444.47","0.04","303,897,444.47","717,433.00","423.59","United States","NASDAQ","USD","1.00","USD","-"
"TPR","TAPESTRY","Consumer Discretionary","Equity","302,963,682.30","0.04","302,963,682.30","2,568,795.00","117.94","United States","NYSE","USD","1.00","USD","-"
"DRI","DARDEN RESTAURANTS INC","Consumer Discretionary","Equity","302,969,057.76","0.04","302,969,057.76","1,456,022.00","208.08","United States","NYSE","USD","1.00","USD","-"
"VRSK","VERISK ANALYTICS","Industrials","Equity","302,769,691.50","0.04","302,769,691.50","1,665,858.00","181.75","United States","NASDAQ","USD","1.00","USD","-"
"EL","ESTEE LAUDER INC CLASS A","Consumer Staples","Equity","300,596,322.80","0.04","300,596,322.80","3,144,313.00","95.60","United States","NYSE","USD","1.00","USD","-"
"FE","FIRSTENERGY CORP","Utilities","Equity","300,365,273.58","0.04","300,365,273.58","6,618,891.00","45.38","United States","NYSE","USD","1.00","USD","-"
"VLTO","VERALTO CORP","Industrials","Equity","299,011,068.25","0.04","299,011,068.25","3,122,831.00","95.75","United States","NYSE","USD","1.00","USD","-"
"PPG","PPG INDUSTRIES","Materials","Equity","297,499,042.72","0.04","297,499,042.72","2,833,864.00","104.98","United States","NYSE","USD","1.00","USD","-"
"SW","SMURFIT WESTROCK PLC","Materials","Equity","297,393,313.74","0.04","297,393,313.74","6,671,003.00","44.58","United States","NYSE","USD","1.00","USD","-"
"HUBB","HUBBELL INC","Industrials","Equity","295,046,697.67","0.04","295,046,697.67","671,981.00","439.07","United States","NYSE","USD","1.00","USD","-"
"ULTA","ULTA BEAUTY INC","Consumer Discretionary","Equity","293,768,553.24","0.04","293,768,553.24","553,737.00","530.52","United States","NASDAQ","USD","1.00","USD","-"
"FICO","FAIR ISAAC","Information Technology","Equity","292,139,940.15","0.04","292,139,940.15","294,689.00","991.35","United States","NYSE","USD","1.00","USD","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Financials","Equity","291,513,803.04","0.04","291,513,803.04","2,499,261.00","116.64","United States","NASDAQ","USD","1.00","USD","-"
"NRG","NRG ENERGY INC","Utilities","Equity","288,030,957.76","0.03","288,030,957.76","2,682,352.00","107.38","United States","NYSE","USD","1.00","USD","-"
"CHD","CHURCH AND DWIGHT INC","Consumer Staples","Equity","287,752,145.96","0.03","287,752,145.96","3,012,796.00","95.51","United States","NYSE","USD","1.00","USD","-"
"OMC","OMNICOM GROUP INC","Communication","Equity","287,451,620.36","0.03","287,451,620.36","3,623,492.00","79.33","United States","NYSE","USD","1.00","USD","-"
"PHM","PULTEGROUP","Consumer Discretionary","Equity","284,717,149.70","0.03","284,717,149.70","2,422,094.00","117.55","United States","NYSE","USD","1.00","USD","-"
"TROW","T ROWE PRICE GROUP","Financials","Equity","278,948,249.60","0.03","278,948,249.60","2,724,104.00","102.40","United States","NASDAQ","USD","1.00","USD","-"
"CASY","CASEYS GENERAL STORES INC","Consumer Staples","Equity","276,649,177.00","0.03","276,649,177.00","469,693.00","589.00","United States","NASDAQ","USD","1.00","USD","-"
"DOW","DOW","Materials","Equity","275,664,911.36","0.03","275,664,911.36","9,164,392.00","30.08","United States","NYSE","USD","1.00","USD","-"
"IFF","INTERNATIONAL FLAVORS & FRAGRANCES","Materials","Equity","273,960,374.40","0.03","273,960,374.40","3,245,976.00","84.40","United States","NYSE","USD","1.00","USD","-"
"EXE","EXPAND ENERGY","Energy","Equity","269,922,765.24","0.03","269,922,765.24","3,041,726.00","88.74","United States","NASDAQ","USD","1.00","USD","-"
"KHC","KRAFT HEINZ","Consumer Staples","Equity","268,451,222.78","0.03","268,451,222.78","10,855,286.00","24.73","United States","NYSE","USD","1.00","USD","-"
"EIX","EDISON INTERNATIONAL","Utilities","Equity","268,145,537.94","0.03","268,145,537.94","4,892,274.00","54.81","United States","NYSE","USD","1.00","USD","-"
"INCY","INCYTE CORP","Health Care","Equity","266,154,249.75","0.03","266,154,249.75","2,133,501.00","124.75","United States","NASDAQ","USD","1.00","USD","-"
"SMCI","SUPER MICRO COMPUTER INC","Information Technology","Equity","263,683,049.30","0.03","263,683,049.30","7,155,578.00","36.85","United States","NASDAQ","USD","1.00","USD","-"
"RDDT","REDDIT CLASS A","Communication","Equity","261,856,024.80","0.03","261,856,024.80","1,661,523.00","157.60","United States","NYSE","USD","1.00","USD","-"
"STE","STERIS","Health Care","Equity","261,745,300.00","0.03","261,745,300.00","1,247,000.00","209.90","United States","NYSE","USD","1.00","USD","-"
"WRB","WR BERKLEY","Financials","Equity","261,572,778.75","0.03","261,572,778.75","3,739,425.00","69.95","United States","NYSE","USD","1.00","USD","-"
"FSLR","FIRST SOLAR","Information Technology","Equity","261,015,185.97","0.03","261,015,185.97","1,366,071.00","191.07","United States","NASDAQ","USD","1.00","USD","-"
"PKG","PACKAGING CORP OF AMERICA","Materials","Equity","260,533,081.20","0.03","260,533,081.20","1,125,656.00","231.45","United States","NYSE","USD","1.00","USD","-"
"CMS","CMS ENERGY","Utilities","Equity","259,181,730.09","0.03","259,181,730.09","3,927,591.00","65.99","United States","NYSE","USD","1.00","USD","-"
"DLTR","DOLLAR TREE INC","Consumer Staples","Equity","258,798,414.80","0.03","258,798,414.80","2,302,477.00","112.40","United States","NASDAQ","USD","1.00","USD","-"
"CF","CF INDUSTRIES HOLDINGS INC","Materials","Equity","257,809,335.51","0.03","257,809,335.51","1,953,249.00","131.99","United States","NYSE","USD","1.00","USD","-"
"TPL","TEXAS PACIFIC LAND","Energy","Equity","256,791,867.57","0.03","256,791,867.57","736,701.00","348.57","United States","NYSE","USD","1.00","USD","-"
"GPN","GLOBAL PAYMENTS INC","Financials","Equity","255,689,522.10","0.03","255,689,522.10","2,956,290.00","86.49","United States","NYSE","USD","1.00","USD","-"
"VTRS","VIATRIS","Health Care","Equity","252,009,285.12","0.03","252,009,285.12","14,806,656.00","17.02","United States","NASDAQ","USD","1.00","USD","-"
"GIS","GENERAL MILLS INC","Consumer Staples","Equity","249,776,647.65","0.03","249,776,647.65","6,785,565.00","36.81","United States","NYSE","USD","1.00","USD","-"
"EFX","EQUIFAX","Industrials","Equity","247,976,164.80","0.03","247,976,164.80","1,513,896.00","163.80","United States","NYSE","USD","1.00","USD","-"
"NI","NISOURCE","Utilities","Equity","247,849,576.26","0.03","247,849,576.26","6,095,661.00","40.66","United States","NYSE","USD","1.00","USD","-"
"AMCR","AMCOR PLC","Materials","Equity","246,712,376.91","0.03","246,712,376.91","5,878,303.00","41.97","United States","NYSE","USD","1.00","USD","-"
"SNA","SNAP ON INC","Industrials","Equity","245,648,357.80","0.03","245,648,357.80","658,610.00","372.98","United States","NYSE","USD","1.00","USD","-"
"BR","BROADRIDGE FINANCIAL SOLUTIONS INC","Industrials","Equity","245,702,837.38","0.03","245,702,837.38","1,470,482.00","167.09","United States","NYSE","USD","1.00","USD","-"
"BRO","BROWN & BROWN INC","Financials","Equity","244,160,437.32","0.03","244,160,437.32","3,706,139.00","65.88","United States","NYSE","USD","1.00","USD","-"
"CDW","CDW","Information Technology","Equity","243,573,429.76","0.03","243,573,429.76","1,624,256.00","149.96","United States","NASDAQ","USD","1.00","USD","-"
"LUV","SOUTHWEST AIRLINES","Industrials","Equity","243,302,373.00","0.03","243,302,373.00","6,214,620.00","39.15","United States","NYSE","USD","1.00","USD","-"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Real Estate","Equity","242,778,572.40","0.03","242,778,572.40","1,348,620.00","180.02","United States","NASDAQ","USD","1.00","USD","-"
"KEY","KEYCORP","Financials","Equity","242,787,470.24","0.03","242,787,470.24","11,717,542.00","20.72","United States","NYSE","USD","1.00","USD","-"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Financials","Equity","242,172,414.55","0.03","242,172,414.55","6,571,843.00","36.85","United States","NYSE","USD","1.00","USD","-"
"ZBH","ZIMMER BIOMET HOLDINGS","Health Care","Equity","238,045,894.80","0.03","238,045,894.80","2,459,660.00","96.78","United States","NYSE","USD","1.00","USD","-"
"EVRG","EVERGY","Utilities","Equity","235,617,382.31","0.03","235,617,382.31","2,930,929.00","80.39","United States","NASDAQ","USD","1.00","USD","-"
"L","LOEWS","Financials","Equity","233,392,082.55","0.03","233,392,082.55","2,145,345.00","108.79","United States","NYSE","USD","1.00","USD","-"
"CHRW","CH ROBINSON WORLDWIDE","Industrials","Equity","230,250,427.12","0.03","230,250,427.12","1,500,296.00","153.47","United States","NASDAQ","USD","1.00","USD","-"
"BBY","BEST BUY","Consumer Discretionary","Equity","230,079,298.05","0.03","230,079,298.05","2,488,689.00","92.45","United States","NYSE","USD","1.00","USD","-"
"IP","INTERNATIONAL PAPER","Materials","Equity","229,303,875.06","0.03","229,303,875.06","6,732,351.00","34.06","United States","NYSE","USD","1.00","USD","-"
"GPC","GENUINE PARTS","Consumer Discretionary","Equity","228,393,685.00","0.03","228,393,685.00","1,749,875.00","130.52","United States","NYSE","USD","1.00","USD","-"
"JBHT","JB HUNT TRANSPORT SERVICES","Industrials","Equity","224,204,852.43","0.03","224,204,852.43","947,091.00","236.73","United States","NASDAQ","USD","1.00","USD","-"
"ESS","ESSEX PROPERTY TRUST REIT","Real Estate","Equity","221,673,383.72","0.03","221,673,383.72","816,958.00","271.34","United States","NYSE","USD","1.00","USD","-"
"DD","DUPONT DE NEMOURS","Industrials","Equity","221,615,752.13","0.03","221,615,752.13","1,737,209.00","127.57","United States","NYSE","USD","1.00","USD","-"
"TSCO","TRACTOR SUPPLY","Consumer Discretionary","Equity","218,572,581.92","0.03","218,572,581.92","6,667,864.00","32.78","United States","NASDAQ","USD","1.00","USD","-"
"STZ","CONSTELLATION BRANDS CLASS A","Consumer Staples","Equity","218,154,704.49","0.03","218,154,704.49","1,773,183.00","123.03","United States","NYSE","USD","1.00","USD","-"
"LNT","ALLIANT ENERGY CORP","Utilities","Equity","217,231,840.65","0.03","217,231,840.65","3,285,915.00","66.11","United States","NASDAQ","USD","1.00","USD","-"
"J","JACOBS SOLUTIONS INC","Industrials","Equity","215,409,053.37","0.03","215,409,053.37","1,501,213.00","143.49","United States","NYSE","USD","1.00","USD","-"
"GEN","GEN DIGITAL","Information Technology","Equity","214,783,644.95","0.03","214,783,644.95","7,007,623.00","30.65","United States","NASDAQ","USD","1.00","USD","-"
"LEN","LENNAR A CLASS A","Consumer Discretionary","Equity","214,704,441.00","0.03","214,704,441.00","2,739,975.00","78.36","United States","NYSE","USD","1.00","USD","-"
"FTV","FORTIVE","Industrials","Equity","214,352,090.40","0.03","214,352,090.40","3,876,168.00","55.30","United States","NYSE","USD","1.00","USD","-"
"LYB","LYONDELLBASELL INDUSTRIES CLASS A","Materials","Equity","213,084,742.20","0.03","213,084,742.20","3,283,278.00","64.90","United States","NYSE","USD","1.00","USD","-"
"NVR","NVR","Consumer Discretionary","Equity","211,402,685.96","0.03","211,402,685.96","34,172.00","6,186.43","United States","NYSE","USD","1.00","USD","-"
"IEX","IDEX","Industrials","Equity","208,444,790.00","0.03","208,444,790.00","941,060.00","221.50","United States","NYSE","USD","1.00","USD","-"
"NDSN","NORDSON","Industrials","Equity","208,245,796.82","0.03","208,245,796.82","673,891.00","309.02","United States","NASDAQ","USD","1.00","USD","-"
"BALL","BALL CORP","Materials","Equity","207,358,116.36","0.03","207,358,116.36","3,384,886.00","61.26","United States","NYSE","USD","1.00","USD","-"
"RVTY","REVVITY","Health Care","Equity","206,940,243.25","0.03","206,940,243.25","1,420,025.00","145.73","United States","NYSE","USD","1.00","USD","-"
"LDOS","LEIDOS HOLDINGS","Industrials","Equity","206,866,221.25","0.03","206,866,221.25","1,599,275.00","129.35","United States","NYSE","USD","1.00","USD","-"
"ZBRA","ZEBRA TECHNOLOGIES CORP CLASS A","Information Technology","Equity","206,825,021.90","0.03","206,825,021.90","606,205.00","341.18","United States","NASDAQ","USD","1.00","USD","-"
"BG","BUNGE GLOBAL SA","Consumer Staples","Equity","202,218,502.85","0.02","202,218,502.85","1,726,445.00","117.13","United States","NYSE","USD","1.00","USD","-"
"APA","APA","Energy","Equity","201,289,216.14","0.02","201,289,216.14","4,494,066.00","44.79","United States","NASDAQ","USD","1.00","USD","-"
"WY","WEYERHAEUSER REIT","Real Estate","Equity","199,935,715.98","0.02","199,935,715.98","9,167,158.00","21.81","United States","NYSE","USD","1.00","USD","-"
"CHTR","CHARTER COMMUNICATIONS CLASS A","Communication","Equity","196,342,920.00","0.02","196,342,920.00","1,454,392.00","135.00","United States","NASDAQ","USD","1.00","USD","-"
"KIM","KIMCO REALTY REIT CORP","Real Estate","Equity","193,682,029.05","0.02","193,682,029.05","8,573,795.00","22.59","United States","NYSE","USD","1.00","USD","-"
"AKAM","AKAMAI TECHNOLOGIES INC","Information Technology","Equity","193,068,069.60","0.02","193,068,069.60","1,847,895.00","104.48","United States","NASDAQ","USD","1.00","USD","-"
"PTC","PTC","Information Technology","Equity","192,604,394.04","0.02","192,604,394.04","1,468,469.00","131.16","United States","NASDAQ","USD","1.00","USD","-"
"EG","EVEREST GROUP","Financials","Equity","190,039,087.35","0.02","190,039,087.35","503,055.00","377.77","United States","NYSE","USD","1.00","USD","-"
"INVH","INVITATION HOMES","Real Estate","Equity","189,292,106.31","0.02","189,292,106.31","6,956,711.00","27.21","United States","NYSE","USD","1.00","USD","-"
"TSN","TYSON FOODS INC CLASS A","Consumer Staples","Equity","186,927,963.04","0.02","186,927,963.04","3,586,492.00","52.12","United States","NYSE","USD","1.00","USD","-"
"TYL","TYLER TECHNOLOGIES","Information Technology","Equity","185,955,480.84","0.02","185,955,480.84","536,761.00","346.44","United States","NYSE","USD","1.00","USD","-"
"MAA","MID AMERICA APARTMENT COMMUNITIES","Real Estate","Equity","180,577,905.90","0.02","180,577,905.90","1,481,361.00","121.90","United States","NYSE","USD","1.00","USD","-"
"TXT","TEXTRON INC","Industrials","Equity","178,654,329.14","0.02","178,654,329.14","2,213,534.00","80.71","United States","NYSE","USD","1.00","USD","-"
"DOC","HEALTHPEAK PROPERTIES INC","Real Estate","Equity","178,587,245.10","0.02","178,587,245.10","8,775,786.00","20.35","United States","NYSE","USD","1.00","USD","-"
"HST","HOST HOTELS & RESORTS REIT","Real Estate","Equity","176,428,491.52","0.02","176,428,491.52","8,107,927.00","21.76","United States","NASDAQ","USD","1.00","USD","-"
"SWK","STANLEY BLACK & DECKER INC","Industrials","Equity","176,003,406.80","0.02","176,003,406.80","1,976,456.00","89.05","United States","NYSE","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","175,795,006.92","0.02","175,795,006.92","619,957.00","283.56","United States","NYSE","USD","1.00","USD","-"
"MAS","MASCO","Industrials","Equity","175,098,256.20","0.02","175,098,256.20","2,564,415.00","68.28","United States","NYSE","USD","1.00","USD","-"
"GL","GLOBE LIFE","Financials","Equity","170,726,070.60","0.02","170,726,070.60","986,970.00","172.98","United States","NYSE","USD","1.00","USD","-"
"TRMB","TRIMBLE INC","Information Technology","Equity","170,072,853.64","0.02","170,072,853.64","2,967,077.00","57.32","United States","NASDAQ","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","169,488,497.28","0.02","169,488,497.28","5,634,591.00","30.08","United States","NYSE","USD","1.00","USD","-"
"FDXF","FEDEX FREIGHT HOLDING COMPANY INC","Industrials","Equity","168,176,811.88","0.02","168,176,811.88","1,381,556.00","121.73","United States","NYSE","USD","1.00","USD","-"
"FOXA","FOX CLASS A","Communication","Equity","167,996,912.32","0.02","167,996,912.32","2,539,252.00","66.16","United States","NASDAQ","USD","1.00","USD","-"
"SJM","JM SMUCKER","Consumer Staples","Equity","167,740,237.16","0.02","167,740,237.16","1,357,561.00","123.56","United States","NYSE","USD","1.00","USD","-"
"AVY","AVERY DENNISON CORP","Materials","Equity","167,521,970.96","0.02","167,521,970.96","972,382.00","172.28","United States","NYSE","USD","1.00","USD","-"
"CRL","CHARLES RIVER LABORATORIES INTERNA","Health Care","Equity","167,395,272.50","0.02","167,395,272.50","612,250.00","273.41","United States","NYSE","USD","1.00","USD","-"
"GDDY","GODADDY CLASS A","Information Technology","Equity","167,014,609.56","0.02","167,014,609.56","1,685,484.00","99.09","United States","NYSE","USD","1.00","USD","-"
"ALLE","ALLEGION PLC","Industrials","Equity","166,908,556.22","0.02","166,908,556.22","1,092,262.00","152.81","United States","NYSE","USD","1.00","USD","-"
"SOLV","SOLVENTUM","Health Care","Equity","166,428,601.29","0.02","166,428,601.29","1,873,563.00","88.83","United States","NYSE","USD","1.00","USD","-"
"RL","RALPH LAUREN CLASS A","Consumer Discretionary","Equity","166,241,343.40","0.02","166,241,343.40","491,315.00","338.36","United States","NYSE","USD","1.00","USD","-"
"ALB","ALBEMARLE CORP","Materials","Equity","164,319,834.03","0.02","164,319,834.03","1,501,049.00","109.47","United States","NYSE","USD","1.00","USD","-"
"SWKS","SKYWORKS SOLUTIONS","Information Technology","Equity","163,662,630.30","0.02","163,662,630.30","1,912,170.00","85.59","United States","NASDAQ","USD","1.00","USD","-"
"IT","GARTNER","Information Technology","Equity","163,260,360.11","0.02","163,260,360.11","852,223.00","191.57","United States","NYSE","USD","1.00","USD","-"
"ECHO","ECHOSTAR CLASS A","Communication","Equity","161,888,421.28","0.02","161,888,421.28","1,732,168.00","93.46","United States","NASDAQ","USD","1.00","USD","-"
"MKC","MCCORMICK & CO NON-VOTING","Consumer Staples","Equity","161,648,896.18","0.02","161,648,896.18","3,229,103.00","50.06","United States","NYSE","USD","1.00","USD","-"
"CSGP","COSTAR GROUP","Real Estate","Equity","157,819,811.16","0.02","157,819,811.16","5,198,281.00","30.36","United States","NASDAQ","USD","1.00","USD","-"
"LVS","LAS VEGAS SANDS","Consumer Discretionary","Equity","155,850,743.98","0.02","155,850,743.98","3,795,683.00","41.06","United States","NYSE","USD","1.00","USD","-"
"BAX","BAXTER INTERNATIONAL","Health Care","Equity","154,435,719.62","0.02","154,435,719.62","6,563,354.00","23.53","United States","NYSE","USD","1.00","USD","-"
"TKO","TKO GROUP HOLDINGS INC CLASS A","Communication","Equity","154,221,099.20","0.02","154,221,099.20","801,440.00","192.43","United States","NYSE","USD","1.00","USD","-"
"REG","REGENCY CENTERS REIT CORP","Real Estate","Equity","153,502,923.42","0.02","153,502,923.42","2,095,317.00","73.26","United States","NASDAQ","USD","1.00","USD","-"
"HAS","HASBRO","Consumer Discretionary","Equity","152,047,716.60","0.02","152,047,716.60","1,702,662.00","89.30","United States","NASDAQ","USD","1.00","USD","-"
"PNW","PINNACLE WEST","Utilities","Equity","146,305,972.75","0.02","146,305,972.75","1,540,225.00","94.99","United States","NYSE","USD","1.00","USD","-"
"LII","LENNOX INTERNATIONAL","Industrials","Equity","145,318,600.00","0.02","145,318,600.00","402,500.00","361.04","United States","NYSE","USD","1.00","USD","-"
"TECH","BIO TECHNE","Health Care","Equity","143,990,151.87","0.02","143,990,151.87","1,990,739.00","72.33","United States","NASDAQ","USD","1.00","USD","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","143,807,743.70","0.02","143,807,743.70","904,565.00","158.98","United States","NASDAQ","USD","1.00","USD","-"
"DECK","DECKERS OUTDOOR","Consumer Discretionary","Equity","140,688,331.12","0.02","140,688,331.12","1,804,622.00","77.96","United States","NYSE","USD","1.00","USD","-"
"NWSA","NEWS CLASS A","Communication","Equity","140,230,617.84","0.02","140,230,617.84","4,644,936.00","30.19","United States","NASDAQ","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES","Industrials","Equity","139,385,938.34","0.02","139,385,938.34","501,226.00","278.09","United States","NYSE","USD","1.00","USD","-"
"COO","COOPER","Health Care","Equity","135,390,313.42","0.02","135,390,313.42","2,479,222.00","54.61","United States","NASDAQ","USD","1.00","USD","-"
"AES","AES","Utilities","Equity","134,288,253.24","0.02","134,288,253.24","9,067,404.00","14.81","United States","NYSE","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS","Industrials","Equity","131,056,701.75","0.02","131,056,701.75","748,425.00","175.11","United States","NYSE","USD","1.00","USD","-"
"CLX","CLOROX","Consumer Staples","Equity","130,457,484.36","0.02","130,457,484.36","1,537,326.00","84.86","United States","NYSE","USD","1.00","USD","-"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","129,637,965.90","0.02","129,637,965.90","1,279,743.00","101.30","United States","NYSE","USD","1.00","USD","-"
"UDR","UDR REIT","Real Estate","Equity","129,470,832.80","0.02","129,470,832.80","3,763,687.00","34.40","United States","NYSE","USD","1.00","USD","-"
"FDS","FACTSET RESEARCH SYSTEMS","Financials","Equity","128,204,486.20","0.02","128,204,486.20","463,820.00","276.41","United States","NYSE","USD","1.00","USD","-"
"LULU","LULULEMON ATHLETICA","Consumer Discretionary","Equity","127,933,661.60","0.02","127,933,661.60","1,332,920.00","95.98","United States","NASDAQ","USD","1.00","USD","-"
"BEN","FRANKLIN TEMPLETON","Financials","Equity","127,697,685.52","0.02","127,697,685.52","3,902,741.00","32.72","United States","NYSE","USD","1.00","USD","-"
"ALGN","ALIGN TECHNOLOGY","Health Care","Equity","127,538,872.20","0.02","127,538,872.20","847,716.00","150.45","United States","NASDAQ","USD","1.00","USD","-"
"ROL","ROLLINS INC","Industrials","Equity","125,212,856.09","0.02","125,212,856.09","3,734,353.00","33.53","United States","NYSE","USD","1.00","USD","-"
"PODD","INSULET","Health Care","Equity","123,983,048.40","0.01","123,983,048.40","881,814.00","140.60","United States","NASDAQ","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","122,917,098.73","0.01","122,917,098.73","678,313.00","181.21","United States","NYSE","USD","1.00","USD","-"
"BXP","BXP","Real Estate","Equity","120,708,867.92","0.01","120,708,867.92","1,884,898.00","64.04","United States","NYSE","USD","1.00","USD","-"
"DPZ","DOMINOS PIZZA","Consumer Discretionary","Equity","117,338,573.30","0.01","117,338,573.30","389,441.00","301.30","United States","NASDAQ","USD","1.00","USD","-"
"APTV","APTIV PLC","Consumer Discretionary","Equity","116,749,768.74","0.01","116,749,768.74","2,693,811.00","43.34","United States","NYSE","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","116,144,938.74","0.01","116,144,938.74","2,057,119.00","56.46","United States","NYSE","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","112,383,351.08","0.01","112,383,351.08","999,674.00","112.42","United States","NYSE","USD","1.00","USD","-"
"HSIC","HENRY SCHEIN","Health Care","Equity","106,961,552.54","0.01","106,961,552.54","1,232,702.00","86.77","United States","NASDAQ","USD","1.00","USD","-"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","106,491,205.92","0.01","106,491,205.92","1,989,746.00","53.52","United States","NYSE","USD","1.00","USD","-"
"FOX","FOX CLASS B","Communication","Equity","104,687,869.65","0.01","104,687,869.65","1,769,871.00","59.15","United States","NASDAQ","USD","1.00","USD","-"
"MOS","MOSAIC","Materials","Equity","100,187,570.29","0.01","100,187,570.29","4,041,451.00","24.79","United States","NYSE","USD","1.00","USD","-"
"MGM","MGM RESORTS INTERNATIONAL","Consumer Discretionary","Equity","93,654,938.74","0.01","93,654,938.74","2,439,566.00","38.39","United States","NYSE","USD","1.00","USD","-"
"SGAFT","CASH COLLATERAL USD SGAFT","Cash and/or Derivatives","Cash Collateral and Margins","91,300,000.00","0.01","91,300,000.00","91,300,000.00","100.00","United States","-","USD","1.00","USD","Sep 01, 2016"
